date,city,orders,aov,revenue,active_riders,avg_delivery_time_min,stockout_rate,customer_churn_rate,marketing_spend,competitor_launch_flag
2026-04-08,Hyderabad,1625,296.42,481560.91,146,22.2,0.0381,0.0533,9550.24,0
2026-04-08,Bhopal,700,271.13,189813.97,73,23.0,0.0295,0.0447,4318.78,0
2026-04-09,Bangalore,2407,340.06,818409.03,224,25.0,0.0374,0.0896,13137.82,1
2026-04-09,Mumbai,2258,365.59,825509.97,239,24.6,0.0277,0.0447,14821.3,0
2026-04-09,Delhi,2310,310.44,717084.78,216,25.3,0.0387,0.0426,13108.9,0
2026-04-09,Pune,1406,300.15,421983.96,132,19.4,0.0288,0.0428,8993.36,0
2026-04-09,Hyderabad,1576,306.94,483809.51,154,20.1,0.0268,0.0442,9075.68,0
2026-04-09,Bhopal,666,258.18,171992.09,71,24.8,0.03,0.0541,3882.88,0
2026-04-10,Bangalore,2336,333.07,778084.4,214,22.8,0.0274,0.0898,17458.53,1
2026-04-10,Mumbai,2507,354.0,887449.17,240,24.7,0.0318,0.0514,12000.11,0
2026-04-10,Delhi,2026,313.65,635304.63,217,16.5,0.0306,0.0479,12399.78,0
2026-04-10,Pune,1324,288.17,381451.09,126,22.4,0.0305,0.0475,6052.8,0
2026-04-10,Hyderabad,1531,296.04,453366.31,149,26.0,0.0276,0.0357,9223.55,0
2026-04-10,Bhopal,720,279.31,200974.59,69,19.5,0.0315,0.033,4621.18,0
2026-04-11,Bangalore,2649,356.03,943068.93,211,28.7,0.0323,0.0901,16936.97,1
2026-04-11,Mumbai,2991,337.38,1009195.68,250,25.3,0.0273,0.0372,16183.63,0
2026-04-11,Delhi,2835,315.55,894530.93,219,19.4,0.0395,0.0495,16172.63,0
2026-04-11,Pune,1666,300.3,500377.42,124,29.5,0.0307,0.0475,9949.55,0
2026-04-11,Hyderabad,1939,312.61,606133.84,151,24.6,0.0251,0.0502,10823.06,0
2026-04-11,Bhopal,862,259.05,223384.9,68,23.3,0.0345,0.0488,5048.22,0
2026-04-12,Bangalore,2642,346.71,915901.26,222,21.2,0.021,0.0926,16328.66,1
2026-04-12,Mumbai,2912,340.44,991249.8,232,23.7,0.0209,0.042,16063.0,0
2026-04-12,Delhi,2636,324.66,855797.63,223,26.9,0.0309,0.0499,14789.1,0
2026-04-12,Pune,1626,294.51,478976.83,131,25.5,0.0368,0.0475,9408.24,0
2026-04-12,Hyderabad,1703,307.41,523671.23,155,21.4,0.0231,0.0456,9382.14,0
2026-04-12,Bhopal,773,255.59,197600.4,67,25.8,0.0256,0.0385,4020.95,0
2026-04-13,Bangalore,2231,349.95,780896.07,219,24.1,0.0279,0.0793,14521.33,1
2026-04-13,Mumbai,2650,354.11,938326.45,247,26.8,0.0249,0.0458,15453.17,0
2026-04-13,Delhi,2298,318.63,732113.91,218,22.1,0.0335,0.0502,13102.1,0
2026-04-13,Pune,1463,320.39,468747.25,128,21.1,0.0331,0.0488,8924.11,0
2026-04-13,Hyderabad,1638,301.99,494620.26,143,18.8,0.0323,0.0434,10597.81,0
2026-04-13,Bhopal,707,280.26,198066.3,72,24.1,0.0271,0.0448,3681.22,0
2026-04-14,Bangalore,2196,332.37,729781.54,207,23.4,0.0302,0.0796,14185.16,1
2026-04-14,Mumbai,2693,363.27,978307.27,238,25.7,0.0327,0.0465,15048.01,0
2026-04-14,Delhi,2332,335.3,781860.61,206,22.7,0.0526,0.0452,13206.8,0
2026-04-14,Pune,1416,279.09,395092.61,128,24.3,0.0251,0.05,8951.03,0
2026-04-14,Hyderabad,1410,335.32,472893.16,151,24.4,0.0265,0.0459,7991.39,0
2026-04-14,Bhopal,707,253.68,179334.88,69,20.4,0.0269,0.0457,4448.44,0
2026-04-15,Bangalore,2363,351.15,829880.24,222,26.1,0.0276,0.0812,13662.09,1
2026-04-15,Mumbai,2475,375.55,929363.25,247,26.7,0.0322,0.0406,15279.25,0
2026-04-15,Delhi,2286,330.84,756169.75,209,25.4,0.0377,0.0494,12949.84,0
2026-04-15,Pune,1396,287.3,400989.91,120,25.5,0.0309,0.0463,7013.82,0
2026-04-15,Hyderabad,1572,282.49,444058.99,156,27.1,0.0251,0.0497,8723.76,0
2026-04-15,Bhopal,660,263.64,174097.88,68,22.8,0.0305,0.0361,3225.67,0
2026-04-16,Bangalore,2330,332.36,774443.26,216,26.9,0.0331,0.0866,14149.86,1
2026-04-16,Mumbai,2665,340.46,907332.57,242,25.7,0.0325,0.0353,14975.6,0
2026-04-16,Delhi,2199,321.28,706491.45,213,22.8,0.049,0.0425,14458.06,0
2026-04-16,Pune,1421,315.21,447840.46,131,20.7,0.0248,0.0372,8994.87,0
2026-04-16,Hyderabad,1695,332.93,564349.11,154,22.5,0.0352,0.0392,10891.01,0
2026-04-16,Bhopal,715,261.12,186599.43,71,27.2,0.0315,0.0515,4482.17,0
2026-04-17,Bangalore,2401,346.99,833277.45,217,20.5,0.0334,0.0933,13514.93,1
2026-04-17,Mumbai,2637,347.83,917280.85,244,20.0,0.0298,0.0471,15060.89,0
2026-04-17,Delhi,2401,320.02,768466.95,212,22.5,0.0343,0.0427,15436.6,0
2026-04-17,Pune,1517,290.34,440563.55,134,21.0,0.0202,0.0402,8078.34,0
2026-04-17,Hyderabad,1473,315.12,464272.12,149,25.7,0.0317,0.0463,9324.42,0
2026-04-17,Bhopal,698,247.66,172755.99,72,21.7,0.0273,0.0441,3867.03,0
2026-04-18,Bangalore,2594,344.68,894200.67,222,22.8,0.026,0.0934,16885.1,1
2026-04-18,Mumbai,3300,376.99,1244163.47,248,25.9,0.0238,0.0447,18892.15,0
2026-04-18,Delhi,2667,332.1,885780.32,213,25.9,0.0347,0.0418,16292.29,0
2026-04-18,Pune,1586,297.37,471509.74,133,28.9,0.0253,0.0359,9039.66,0
2026-04-18,Hyderabad,1874,317.25,594536.93,150,25.0,0.0297,0.0438,12549.81,0
2026-04-18,Bhopal,839,269.08,225697.74,68,23.2,0.0296,0.04,5183.75,0
2026-04-19,Bangalore,2578,348.91,899629.02,213,21.8,0.0377,0.0891,17178.22,1
2026-04-19,Mumbai,2905,372.28,1081344.79,231,24.0,0.0365,0.042,16993.62,0
2026-04-19,Delhi,2752,312.52,860045.83,205,21.1,0.0387,0.0541,15732.52,0
2026-04-19,Pune,1677,302.51,507298.78,126,26.0,0.03,0.0441,11062.06,0
2026-04-19,Hyderabad,1934,321.39,621570.43,148,22.5,0.0251,0.046,12131.65,0
2026-04-19,Bhopal,718,259.92,186513.96,70,27.2,0.0288,0.0471,4775.66,0
2026-04-20,Bangalore,2279,352.75,803959.36,231,21.3,0.0359,0.0867,13834.78,1
2026-04-20,Mumbai,2664,369.88,985222.81,234,19.0,0.0303,0.0522,15299.24,0
2026-04-20,Delhi,2306,316.04,728914.24,217,24.0,0.023,0.0445,13315.41,0
2026-04-20,Pune,1521,289.35,440056.97,133,27.2,0.0316,0.0417,8567.65,0
2026-04-20,Hyderabad,1688,315.27,532083.36,143,25.0,0.0276,0.0492,9552.95,0
2026-04-20,Bhopal,598,265.44,158734.31,67,16.9,0.0209,0.0491,3626.46,0
2026-04-21,Bangalore,2278,358.89,817554.66,224,20.5,0.0373,0.0878,12319.36,1
2026-04-21,Mumbai,2570,356.42,916063.49,245,25.6,0.0302,0.0485,18190.36,0
2026-04-21,Delhi,2264,307.95,697130.12,212,27.7,0.0352,0.0436,12942.29,0
2026-04-21,Pune,1367,308.62,421887.36,129,28.2,0.0271,0.0407,8226.36,0
2026-04-21,Hyderabad,1652,289.77,478755.89,152,26.1,0.0253,0.0402,10485.4,0
2026-04-21,Bhopal,739,268.96,198681.09,71,22.6,0.029,0.0524,4173.86,0
2026-04-22,Bangalore,2185,349.05,762508.05,215,20.4,0.0257,0.0856,13559.2,1
2026-04-22,Mumbai,2632,373.7,983426.51,244,23.5,0.0291,0.0476,17464.06,0
2026-04-22,Delhi,2315,314.0,726749.92,204,25.7,0.0313,0.0479,14555.32,0
2026-04-22,Pune,1391,316.88,440782.6,128,23.9,0.0343,0.042,8758.07,0
2026-04-22,Hyderabad,1633,314.43,513386.37,150,30.0,0.0298,0.0509,10386.73,0
2026-04-22,Bhopal,704,270.47,190390.46,71,23.2,0.0301,0.0446,3107.63,0
2026-04-23,Bangalore,2328,333.36,776141.53,231,21.0,0.0301,0.0878,13283.07,1
2026-04-23,Mumbai,2662,364.19,969306.38,247,24.1,0.0264,0.0382,16902.79,0
2026-04-23,Delhi,2360,326.35,770069.64,210,28.0,0.0425,0.0436,14321.6,0
2026-04-23,Pune,1324,289.58,383396.72,130,23.4,0.035,0.0438,7674.47,0
2026-04-23,Hyderabad,1557,313.66,488433.79,143,22.3,0.0358,0.0486,8354.48,0
2026-04-23,Bhopal,723,266.99,193141.79,71,24.6,0.0255,0.0391,4249.03,0
2026-04-24,Bangalore,2423,350.84,849929.15,220,25.6,0.0256,0.0881,12213.48,1
2026-04-24,Mumbai,2702,359.65,971684.3,249,16.1,0.0251,0.0464,16604.32,0
2026-04-24,Delhi,2106,307.48,647411.42,227,25.8,0.0382,0.0417,10432.79,0
2026-04-24,Pune,1388,296.81,412000.41,128,24.7,0.0295,0.0442,7451.22,0
2026-04-24,Hyderabad,1639,285.83,468441.67,141,25.3,0.0333,0.0447,8689.87,0
2026-04-24,Bhopal,675,257.27,173712.92,67,25.6,0.0267,0.0521,3909.73,0
2026-04-25,Bangalore,2750,313.97,863357.51,224,24.8,0.0264,0.0868,19077.47,1
2026-04-25,Mumbai,2859,369.04,1055178.63,238,23.5,0.0293,0.0408,17135.47,0
2026-04-25,Delhi,2637,323.09,851890.57,211,26.3,0.0448,0.0397,16965.64,0
2026-04-25,Pune,1514,307.05,465033.67,132,24.2,0.0214,0.0427,8512.42,0
2026-04-25,Hyderabad,1964,301.89,593004.61,146,25.7,0.0303,0.0443,12931.21,0
2026-04-25,Bhopal,826,237.35,196136.53,69,25.2,0.0275,0.0319,6011.45,0
2026-04-26,Bangalore,2720,342.02,930290.26,228,26.2,0.0405,0.0927,17184.83,1
2026-04-26,Mumbai,2969,353.15,1048442.2,234,20.6,0.0269,0.0446,15312.3,0
2026-04-26,Delhi,2670,319.53,853237.84,211,31.7,0.0369,0.0518,14359.87,0
2026-04-26,Pune,1629,292.7,476740.31,126,25.1,0.024,0.0416,10560.65,0
2026-04-26,Hyderabad,1931,327.04,631647.52,146,25.6,0.0321,0.0426,10843.26,0
2026-04-26,Bhopal,870,262.37,228201.5,71,21.0,0.0263,0.0422,5164.76,0
2026-04-27,Bangalore,2181,339.87,741384.56,209,25.7,0.025,0.091,13188.53,1
2026-04-27,Mumbai,2468,345.21,851860.11,237,26.3,0.0329,0.0425,13382.91,0
2026-04-27,Delhi,2331,309.46,721287.08,207,26.1,0.048,0.0458,12502.52,0
2026-04-27,Pune,1415,312.75,442480.67,129,27.2,0.0361,0.0533,8704.72,0
2026-04-27,Hyderabad,1647,327.54,539448.83,152,22.9,0.0277,0.0462,8819.18,0
2026-04-27,Bhopal,695,271.4,188622.03,65,26.8,0.0369,0.0427,4358.74,0
2026-04-28,Bangalore,2304,356.73,822030.37,226,25.5,0.0237,0.087,14501.68,1
2026-04-28,Mumbai,2505,385.17,964988.86,247,20.7,0.0267,0.0431,15576.31,0
2026-04-28,Delhi,2328,336.04,782174.89,215,24.8,0.0458,0.0381,13737.99,0
2026-04-28,Pune,1474,299.38,441350.42,132,21.4,0.0286,0.0444,9073.04,0
2026-04-28,Hyderabad,1548,307.08,475215.75,146,23.3,0.035,0.0523,10468.17,0
2026-04-28,Bhopal,697,249.51,173950.72,66,20.6,0.0234,0.0519,4223.35,0
2026-04-29,Bangalore,2349,309.8,727689.12,212,24.7,0.034,0.0873,15371.53,1
2026-04-29,Mumbai,2813,356.82,1003602.63,240,30.0,0.0309,0.0345,17836.76,0
2026-04-29,Delhi,2287,327.25,748365.26,206,25.8,0.0397,0.0606,14644.69,0
2026-04-29,Pune,1341,294.91,395373.34,128,23.2,0.0219,0.0487,7189.67,0
2026-04-29,Hyderabad,1684,316.05,532187.15,147,28.0,0.0294,0.0487,10110.67,0
2026-04-29,Bhopal,692,260.8,180388.17,69,29.1,0.0205,0.0458,4287.78,0
2026-04-30,Bangalore,2297,330.0,758124.12,219,29.7,0.0228,0.0818,13123.53,1
2026-04-30,Mumbai,2543,378.55,962559.84,240,27.1,0.0244,0.0487,15941.15,0
2026-04-30,Delhi,2382,350.65,835351.64,224,28.1,0.0359,0.0469,14888.36,0
2026-04-30,Pune,1282,297.96,381842.04,127,26.7,0.0337,0.0346,7675.13,0
2026-04-30,Hyderabad,1690,307.69,519910.7,153,24.9,0.0316,0.0436,9110.64,0
2026-04-30,Bhopal,661,267.38,176668.58,70,22.9,0.0294,0.0435,4310.35,0
2026-05-01,Bangalore,2265,321.76,728912.07,225,24.1,0.0291,0.096,14134.37,1
2026-05-01,Mumbai,2638,343.02,904756.69,238,20.1,0.0327,0.046,15958.49,0
2026-05-01,Delhi,2305,333.28,768116.37,212,21.5,0.0489,0.0457,13925.83,0
2026-05-01,Pune,1325,311.48,412752.49,139,25.3,0.0299,0.0454,7478.11,0
2026-05-01,Hyderabad,1454,301.25,438117.36,144,23.7,0.0377,0.0433,9372.6,0
2026-05-01,Bhopal,661,252.02,166522.42,70,25.3,0.0346,0.0462,3990.24,0
2026-05-02,Bangalore,2703,342.74,926303.79,213,21.3,0.0302,0.0884,16214.83,1
2026-05-02,Mumbai,3370,359.43,1211133.73,230,25.3,0.0294,0.0534,19224.7,0
2026-05-02,Delhi,2436,330.46,804898.39,201,23.4,0.0374,0.0447,15453.65,0
2026-05-02,Pune,1555,296.72,461382.55,130,24.2,0.0307,0.0472,9985.88,0
2026-05-02,Hyderabad,1876,315.62,592150.1,143,25.2,0.0302,0.0486,10607.27,0
2026-05-02,Bhopal,778,254.03,197755.16,71,23.0,0.0347,0.0495,4718.9,0
2026-05-03,Bangalore,2633,337.13,887695.97,225,29.7,0.0315,0.0837,17167.63,1
2026-05-03,Mumbai,2911,347.48,1011480.73,240,31.3,0.0306,0.0441,15820.4,0
2026-05-03,Delhi,2681,293.44,786756.0,209,26.0,0.0401,0.0499,15411.57,0
2026-05-03,Pune,1598,290.81,464672.68,126,20.8,0.0314,0.0429,8792.17,0
2026-05-03,Hyderabad,1891,332.34,628308.03,144,23.7,0.0217,0.0451,11550.12,0
2026-05-03,Bhopal,787,257.91,202986.99,71,19.1,0.0347,0.0432,4806.35,0
2026-05-04,Bangalore,2198,363.54,799160.09,216,25.4,0.0298,0.085,11624.88,1
2026-05-04,Mumbai,2544,374.82,953655.16,238,26.3,0.0262,0.0433,14616.65,0
2026-05-04,Delhi,2317,329.87,764360.43,225,26.9,0.045,0.0425,12714.56,0
2026-05-04,Pune,1404,301.29,423115.02,126,25.0,0.0292,0.0468,8780.28,0
2026-05-04,Hyderabad,1623,303.71,493010.53,148,28.5,0.0246,0.0451,9557.16,0
2026-05-04,Bhopal,667,290.53,193927.09,68,25.0,0.0281,0.048,4324.66,0
2026-05-05,Bangalore,2512,346.88,871454.0,213,24.8,0.0288,0.0983,13872.51,1
2026-05-05,Mumbai,2756,362.59,999421.6,246,21.9,0.0295,0.0488,17439.93,0
2026-05-05,Delhi,2412,319.83,771360.97,206,26.0,0.0306,0.0471,13306.09,0
2026-05-05,Pune,1362,294.4,401059.57,124,21.2,0.0263,0.0429,7670.64,0
2026-05-05,Hyderabad,1470,335.08,492514.03,156,24.7,0.0265,0.0471,9694.39,0
2026-05-05,Bhopal,671,271.36,182175.81,69,25.8,0.024,0.0515,4896.79,0
2026-05-06,Bangalore,2166,349.51,756955.68,217,20.3,0.0335,0.0817,12661.0,1
2026-05-06,Mumbai,2610,350.77,915598.67,245,25.5,0.0346,0.0531,16204.3,0
2026-05-06,Delhi,2160,337.45,728913.83,206,27.9,0.0455,0.0473,11344.45,0
2026-05-06,Pune,1336,315.87,421919.42,129,25.9,0.0304,0.0485,8200.55,0
2026-05-06,Hyderabad,1583,306.12,484686.4,154,23.4,0.0325,0.0504,9397.69,0
2026-05-06,Bhopal,670,252.11,168959.85,68,27.1,0.0288,0.041,4084.31,0
2026-05-07,Bangalore,2228,336.46,749749.98,210,23.5,0.029,0.0907,14186.32,1
2026-05-07,Mumbai,2444,375.61,918075.35,242,24.0,0.0309,0.0424,14931.43,0
2026-05-07,Delhi,2355,297.64,700850.1,207,24.6,0.0385,0.051,13219.55,0
2026-05-07,Pune,1365,293.85,401146.62,127,25.9,0.0284,0.0397,8482.87,0
2026-05-07,Hyderabad,1464,303.04,443603.58,149,23.3,0.0375,0.034,7320.05,0
2026-05-07,Bhopal,701,266.38,186785.52,71,26.9,0.0308,0.0423,4520.9,0
2026-05-08,Bangalore,2116,327.69,693395.11,208,23.9,0.0288,0.0886,13293.15,1
2026-05-08,Mumbai,2479,357.26,885798.22,229,23.2,0.0361,0.0426,16846.33,0
2026-05-08,Delhi,2157,305.59,659206.28,203,25.1,0.0396,0.0487,15716.93,0
2026-05-08,Pune,1243,307.3,381838.46,128,22.5,0.0274,0.0405,8501.78,0
2026-05-08,Hyderabad,1667,310.29,517368.56,156,20.7,0.0232,0.0341,9421.21,0
2026-05-08,Bhopal,706,261.07,184226.32,70,26.0,0.0237,0.0462,4492.6,0
2026-05-09,Bangalore,2399,344.24,825770.11,212,25.3,0.0282,0.0885,13928.88,1
2026-05-09,Mumbai,2991,337.95,1010775.15,248,26.8,0.0291,0.0424,17162.64,0
2026-05-09,Delhi,2544,331.22,842589.93,206,23.0,0.0439,0.0351,14538.2,0
2026-05-09,Pune,1515,300.41,455140.92,125,23.8,0.0342,0.0441,9587.36,0
2026-05-09,Hyderabad,1929,309.75,597409.95,147,22.3,0.022,0.0419,11675.32,0
2026-05-09,Bhopal,791,267.15,211348.02,69,27.0,0.0297,0.0467,4722.9,0
2026-05-10,Bangalore,2570,331.39,851619.05,214,25.9,0.0276,0.0869,14254.96,1
2026-05-10,Mumbai,3254,364.61,1186557.24,230,24.3,0.028,0.0535,17722.96,0
2026-05-10,Delhi,2774,337.91,937399.35,206,21.4,0.0383,0.044,16593.74,0
2026-05-10,Pune,1663,313.08,520687.58,127,23.9,0.0211,0.0465,10186.01,0
2026-05-10,Hyderabad,1810,311.55,563883.13,157,23.1,0.0317,0.0425,10705.96,0
2026-05-10,Bhopal,871,258.09,224768.3,70,26.7,0.0278,0.0548,5421.49,0
2026-05-11,Bangalore,2314,340.5,787759.39,204,24.3,0.0334,0.0901,13602.31,1
2026-05-11,Mumbai,2550,354.08,902914.46,247,29.2,0.0283,0.0472,13673.62,0
2026-05-11,Delhi,2285,311.66,712207.49,196,25.8,0.0496,0.0477,13900.29,0
2026-05-11,Pune,1303,294.2,383414.29,133,17.7,0.0253,0.0439,7727.18,0
2026-05-11,Hyderabad,1611,319.03,513913.75,153,27.0,0.0312,0.0374,10071.47,0
2026-05-11,Bhopal,722,247.11,178394.79,67,22.3,0.0266,0.0488,4109.75,0
2026-05-12,Bangalore,2205,331.68,731473.97,227,23.6,0.0301,0.0874,15267.51,1
2026-05-12,Mumbai,2503,378.94,948346.46,242,30.3,0.0293,0.0397,14573.08,0
2026-05-12,Delhi,2158,332.19,716959.11,221,27.1,0.05,0.044,12555.48,0
2026-05-12,Pune,1283,324.43,416250.19,132,27.3,0.0278,0.0401,7958.96,0
2026-05-12,Hyderabad,1586,317.92,504280.78,150,24.2,0.0235,0.0502,9493.97,0
2026-05-12,Bhopal,727,249.13,181147.11,70,25.9,0.0272,0.0452,4613.66,0
2026-05-13,Bangalore,2429,349.41,848813.51,222,24.0,0.0255,0.0853,14747.82,1
2026-05-13,Mumbai,2551,345.89,882470.44,226,24.5,0.027,0.0383,15327.87,0
2026-05-13,Delhi,2519,333.1,838910.35,220,26.9,0.0423,0.0414,14299.79,0
2026-05-13,Pune,1208,314.23,379676.12,136,23.4,0.0275,0.0412,7480.73,0
2026-05-13,Hyderabad,1690,288.39,487376.91,152,24.3,0.0288,0.0473,9980.94,0
2026-05-13,Bhopal,696,257.78,179508.41,72,24.6,0.0319,0.0386,4046.43,0
2026-05-14,Bangalore,2408,340.51,819793.35,224,26.6,0.0379,0.0885,14406.3,1
2026-05-14,Mumbai,2268,357.58,810994.47,238,23.6,0.0318,0.0434,11590.36,0
2026-05-14,Delhi,2192,326.1,714782.28,221,24.8,0.0394,0.0498,12262.72,0
2026-05-14,Pune,1426,291.11,415034.7,133,24.7,0.0307,0.0411,9058.06,0
2026-05-14,Hyderabad,1767,297.5,525619.52,148,26.0,0.031,0.0422,8098.0,0
2026-05-14,Bhopal,748,267.91,200281.37,66,27.9,0.0273,0.0522,4836.28,0
2026-05-15,Bangalore,2284,341.13,779039.49,219,21.8,0.0351,0.084,15474.85,1
2026-05-15,Mumbai,2594,379.85,985419.23,235,21.7,0.0298,0.045,13647.55,0
2026-05-15,Delhi,2244,301.62,676802.71,214,19.7,0.0443,0.0517,16265.54,0
2026-05-15,Pune,1403,292.31,410170.64,141,24.1,0.0241,0.0459,9363.09,0
2026-05-15,Hyderabad,1629,303.82,494850.69,146,21.5,0.0285,0.0452,9313.2,0
2026-05-15,Bhopal,648,273.05,176859.13,69,23.6,0.0243,0.0453,3320.65,0
2026-05-16,Bangalore,2694,325.76,877442.89,231,23.0,0.0324,0.0843,16687.35,1
2026-05-16,Mumbai,3082,359.63,1108249.09,238,22.5,0.0303,0.0433,15275.87,0
2026-05-16,Delhi,2774,323.82,898216.71,205,24.2,0.0514,0.0398,17830.85,0
2026-05-16,Pune,1642,304.73,500387.87,128,23.3,0.032,0.0478,8288.26,0
2026-05-16,Hyderabad,1800,331.35,596466.22,147,22.9,0.0273,0.0389,8812.96,0
2026-05-16,Bhopal,796,261.41,208011.21,70,24.1,0.0293,0.0501,4698.54,0
2026-05-17,Bangalore,2574,336.18,865166.03,224,22.4,0.0364,0.0885,16538.19,1
2026-05-17,Mumbai,2842,360.29,1023814.91,229,24.9,0.022,0.0431,17337.06,0
2026-05-17,Delhi,2643,307.5,812615.26,210,27.5,0.0326,0.0382,15597.11,0
2026-05-17,Pune,1526,306.85,468275.36,129,26.1,0.0277,0.0451,9550.81,0
2026-05-17,Hyderabad,1750,292.58,511932.97,150,25.6,0.0286,0.0446,10677.72,0
2026-05-17,Bhopal,740,279.64,206838.01,70,21.9,0.0331,0.0465,3956.12,0
2026-05-18,Bangalore,2356,335.16,789660.24,220,20.9,0.0331,0.0846,15286.68,1
2026-05-18,Mumbai,2873,358.01,1028484.59,244,28.9,0.0295,0.0363,17372.52,0
2026-05-18,Delhi,2113,287.92,608384.24,212,23.3,0.0408,0.0445,15951.82,0
2026-05-18,Pune,1382,306.12,423037.78,127,23.4,0.0313,0.0429,9548.36,0
2026-05-18,Hyderabad,1694,311.7,528066.93,140,30.8,0.0284,0.0438,11099.57,0
2026-05-18,Bhopal,750,262.28,196830.66,68,25.7,0.019,0.0409,4568.91,0
2026-05-19,Bangalore,2160,336.39,726615.34,220,21.2,0.0312,0.094,12828.62,1
2026-05-19,Mumbai,2382,358.43,853894.74,240,27.4,0.0307,0.0438,14151.43,0
2026-05-19,Delhi,2173,330.5,718227.42,211,19.2,0.0375,0.0522,11704.85,0
2026-05-19,Pune,1359,304.3,413425.37,125,18.7,0.0233,0.0486,7781.32,0
2026-05-19,Hyderabad,1834,297.67,545980.83,146,24.6,0.0275,0.0426,11566.65,0
2026-05-19,Bhopal,666,245.63,163528.99,66,22.7,0.02,0.0435,3784.31,0
2026-05-20,Bangalore,2447,356.7,872933.6,218,22.6,0.0219,0.085,14457.67,1
2026-05-20,Mumbai,2509,350.59,879734.61,237,24.5,0.0271,0.0468,13913.24,0
2026-05-20,Delhi,2446,307.46,752088.47,200,22.0,0.0423,0.0466,11737.14,0
2026-05-20,Pune,1497,308.07,461322.46,124,28.2,0.0233,0.0413,8360.25,0
2026-05-20,Hyderabad,1419,305.65,433630.99,149,20.5,0.0332,0.0374,8832.19,0
2026-05-20,Bhopal,735,243.66,179147.51,72,26.7,0.0302,0.0446,3484.18,0
2026-05-21,Bangalore,2286,354.42,810374.3,214,23.6,0.0283,0.0735,16280.96,1
2026-05-21,Mumbai,2483,367.28,911896.99,239,25.0,0.0357,0.0438,13787.71,0
2026-05-21,Delhi,2392,296.02,708006.56,214,27.1,0.0334,0.0458,15120.81,0
2026-05-21,Pune,1406,278.97,392161.14,127,24.4,0.033,0.0509,8717.88,0
2026-05-21,Hyderabad,1523,300.13,456995.28,150,28.2,0.0196,0.0472,10070.16,0
2026-05-21,Bhopal,645,272.94,175960.89,75,25.9,0.0241,0.045,3370.24,0
2026-05-22,Bangalore,2361,351.34,829429.45,216,19.8,0.0352,0.0805,14922.83,1
2026-05-22,Mumbai,2603,349.68,910325.47,246,26.1,0.0324,0.0444,16404.15,0
2026-05-22,Delhi,2249,346.29,778717.19,205,24.1,0.0526,0.0381,15030.74,0
2026-05-22,Pune,1409,310.21,437032.83,135,22.5,0.0315,0.0499,8453.41,0
2026-05-22,Hyderabad,1655,283.29,468813.92,152,28.1,0.0271,0.0481,10127.68,0
2026-05-22,Bhopal,717,249.62,178980.03,73,25.0,0.039,0.053,4098.08,0
2026-05-23,Bangalore,2544,340.56,866375.38,223,25.3,0.0282,0.0895,14577.23,1
2026-05-23,Mumbai,3068,372.43,1142465.95,241,21.0,0.0352,0.0473,16610.4,0
2026-05-23,Delhi,2498,311.92,779081.17,204,23.5,0.0367,0.0492,14584.9,0
2026-05-23,Pune,1482,313.68,464986.99,127,25.1,0.0297,0.046,9705.13,0
2026-05-23,Hyderabad,1884,299.32,563938.87,160,23.6,0.0309,0.0498,11539.4,0
2026-05-23,Bhopal,821,285.92,234758.97,69,24.3,0.0286,0.0504,4307.93,0
2026-05-24,Bangalore,2389,332.02,793251.84,209,25.3,0.0281,0.0835,13157.01,1
2026-05-24,Mumbai,3000,372.42,1117398.15,228,26.0,0.0337,0.0498,19830.14,0
2026-05-24,Delhi,2936,315.44,926206.02,211,24.0,0.0375,0.0527,15642.67,0
2026-05-24,Pune,1541,316.53,487667.28,134,26.1,0.0284,0.0467,10399.84,0
2026-05-24,Hyderabad,1847,322.72,596013.02,162,24.1,0.0327,0.0486,10743.82,0
2026-05-24,Bhopal,901,261.87,235977.64,69,26.7,0.0262,0.0493,5182.61,0
2026-05-25,Bangalore,2370,319.48,757306.32,221,28.3,0.032,0.0841,13236.81,1
2026-05-25,Mumbai,2484,340.75,846293.26,250,24.8,0.037,0.0511,15067.92,0
2026-05-25,Delhi,2289,315.74,722741.89,208,24.7,0.0307,0.0448,14587.46,0
2026-05-25,Pune,1407,298.05,419217.79,127,25.8,0.0303,0.0393,8500.8,0
2026-05-25,Hyderabad,1619,301.1,487367.06,147,21.2,0.031,0.0467,8987.23,0
2026-05-25,Bhopal,737,284.31,209595.81,68,22.2,0.0324,0.0502,3956.83,0
2026-05-26,Bangalore,2359,328.13,774171.72,219,26.1,0.0254,0.0838,15424.3,1
2026-05-26,Mumbai,2555,358.35,915684.1,241,24.5,0.0266,0.0527,14337.48,0
2026-05-26,Delhi,2435,339.18,825810.68,205,24.8,0.0313,0.0423,16883.35,0
2026-05-26,Pune,1402,290.37,407230.55,126,22.6,0.0349,0.0452,9084.85,0
2026-05-26,Hyderabad,1561,309.43,483101.23,150,25.5,0.0331,0.0439,9417.24,0
2026-05-26,Bhopal,687,244.63,168059.75,71,21.8,0.0385,0.0411,3822.84,0
2026-05-27,Bangalore,2387,346.1,826302.97,219,24.2,0.0259,0.0802,15100.05,1
2026-05-27,Mumbai,2713,341.98,927901.12,229,22.5,0.0371,0.0507,16070.87,0
2026-05-27,Delhi,2281,325.61,742842.42,204,23.0,0.0408,0.0384,14073.21,0
2026-05-27,Pune,1382,298.12,411867.25,125,26.2,0.0372,0.0498,8078.41,0
